nom_absence,prenom_absence,apogee,total_absences,module,module_id,prof_id,id,promo_year
Rifai,Abdelkader,57410840,31,Réseaux informatique II,17,1,218,2022
Rifai,Abdelkader,57410840,26,Réseaux Informatiques I,5,8,218,2022
Rifai,Abdelkader,57410840,29,Systèmes d’exploitation,11,6,218,2022
Rifai,Abdelkader,57410840,25,Systèmes d’Information et Bases de Données Relationnelles,6,15,218,2022
Rifai,Abdelkader,57410840,28,Théories des Graphes et Recherche Opérationnelle,7,23,218,2022
Rifai,Abdelkader,57410840,30,Théories des Langages et Compilation,12,2,218,2022
Rifai,Abdelkader,57410840,29,Urbanisation des Systèmes d’Information,32,12,218,2022
Rifai,Abdelkader,57410840,24,Vision Artificielle,27,16,218,2022
Rifai,Abdelkader,57410840,22,Électronique Numérique,8,24,218,2022
Rifai,Abdelkader,57410840,30,Langues et Communication I,1,17,218,2022
Rifai,Abdelkader,57410840,30,Langues et Communication I,2,19,218,2022
Rifai,Abdelkader,57410840,15,Modélisation et Programmation Objet,14,11,218,2022
Rifai,Abdelkader,57410840,15,Modélisation et Programmation Objet,15,3,218,2022
Rifai,Abdelkader,57410840,12,Technologies DotNet et JEE,34,6,218,2022
Rifai,Abdelkader,57410840,12,Technologies DotNet et JEE,35,4,218,2022
Meriem,Mohammed,37251789,28,Administration et Optimisation des BD,24,12,219,2022
Meriem,Mohammed,37251789,18,Architecture des Ordinateurs et Assembleur,13,11,219,2022
Meriem,Mohammed,37251789,26,Base de Données Relationnelle-Objet et Répartie,28,5,219,2022
Meriem,Mohammed,37251789,27,Business Intelligence,31,9,219,2022
Meriem,Mohammed,37251789,26,Intelligence Artificielle,23,9,219,2022
Meriem,Mohammed,37251789,27,Java Avancé,26,7,219,2022
Meriem,Mohammed,37251789,29,Langues et Communication II,19,19,219,2022
Meriem,Mohammed,37251789,29,Langues et Communication II,20,18,219,2022
Meriem,Mohammed,37251789,29,Langues et Communication II,21,25,219,2022
Meriem,Mohammed,37251789,18,Langues et Communication III,36,20,219,2022
Meriem,Mohammed,37251789,18,Langues et Communication III,37,17,219,2022
Meriem,Mohammed,37251789,18,Management I,3,21,219,2022
Meriem,Mohammed,37251789,12,Management II,22,26,219,2022
Meriem,Mohammed,37251789,7,Management III,38,27,219,2022
Meriem,Mohammed,37251789,19,Méthodologies et Génie Logiciel,18,4,219,2022
Meriem,Mohammed,37251789,27,Probabilités Statistiques et Calcul Stochastique,4,22,219,2022
Meriem,Mohammed,37251789,27,Programmation C Avancé et Complexité,10,6,219,2022
Meriem,Mohammed,37251789,13,Programmation des Systèmes,33,11,219,2022
Meriem,Mohammed,37251789,26,Programmation Réseaux et Sécurité Informatique,16,13,219,2022
Meriem,Mohammed,37251789,21,Programmation Web I,9,10,219,2022
Meriem,Mohammed,37251789,28,Programmation web II,25,2,219,2022
Meriem,Mohammed,37251789,26,Réseaux informatique II,17,1,219,2022
Meriem,Mohammed,37251789,29,Réseaux Informatiques I,5,8,219,2022
Meriem,Mohammed,37251789,28,Systèmes d’exploitation,11,6,219,2022
Meriem,Mohammed,37251789,21,Systèmes d’Information et Bases de Données Relationnelles,6,15,219,2022
Meriem,Mohammed,37251789,28,Théories des Graphes et Recherche Opérationnelle,7,23,219,2022
Meriem,Mohammed,37251789,30,Théories des Langages et Compilation,12,2,219,2022
Meriem,Mohammed,37251789,25,Urbanisation des Systèmes d’Information,32,12,219,2022
Meriem,Mohammed,37251789,18,Vision Artificielle,27,16,219,2022
Meriem,Mohammed,37251789,22,Électronique Numérique,8,24,219,2022
Meriem,Mohammed,37251789,24,Langues et Communication I,1,17,219,2022
Meriem,Mohammed,37251789,24,Langues et Communication I,2,19,219,2022
Meriem,Mohammed,37251789,16,Modélisation et Programmation Objet,14,11,219,2022
Meriem,Mohammed,37251789,16,Modélisation et Programmation Objet,15,3,219,2022
Meriem,Mohammed,37251789,12,Technologies DotNet et JEE,34,6,219,2022
Meriem,Mohammed,37251789,12,Technologies DotNet et JEE,35,4,219,2022
El-Hariri,Aziz,94410242,29,Administration et Optimisation des BD,24,12,220,2022
El-Hariri,Aziz,94410242,17,Architecture des Ordinateurs et Assembleur,13,11,220,2022
El-Hariri,Aziz,94410242,31,Base de Données Relationnelle-Objet et Répartie,28,5,220,2022
El-Hariri,Aziz,94410242,27,Business Intelligence,31,9,220,2022
El-Hariri,Aziz,94410242,24,Intelligence Artificielle,23,9,220,2022
El-Hariri,Aziz,94410242,28,Java Avancé,26,7,220,2022
El-Hariri,Aziz,94410242,27,Langues et Communication II,19,19,220,2022
El-Hariri,Aziz,94410242,27,Langues et Communication II,20,18,220,2022
El-Hariri,Aziz,94410242,27,Langues et Communication II,21,25,220,2022
El-Hariri,Aziz,94410242,23,Langues et Communication III,36,20,220,2022
El-Hariri,Aziz,94410242,23,Langues et Communication III,37,17,220,2022
El-Hariri,Aziz,94410242,18,Management I,3,21,220,2022
El-Hariri,Aziz,94410242,15,Management II,22,26,220,2022
El-Hariri,Aziz,94410242,14,Management III,38,27,220,2022
El-Hariri,Aziz,94410242,22,Méthodologies et Génie Logiciel,18,4,220,2022
El-Hariri,Aziz,94410242,31,Probabilités Statistiques et Calcul Stochastique,4,22,220,2022
El-Hariri,Aziz,94410242,30,Programmation C Avancé et Complexité,10,6,220,2022
El-Hariri,Aziz,94410242,18,Programmation des Systèmes,33,11,220,2022
El-Hariri,Aziz,94410242,25,Programmation Réseaux et Sécurité Informatique,16,13,220,2022
El-Hariri,Aziz,94410242,22,Programmation Web I,9,10,220,2022
El-Hariri,Aziz,94410242,31,Programmation web II,25,2,220,2022
El-Hariri,Aziz,94410242,26,Réseaux informatique II,17,1,220,2022
El-Hariri,Aziz,94410242,24,Réseaux Informatiques I,5,8,220,2022
El-Hariri,Aziz,94410242,32,Systèmes d’exploitation,11,6,220,2022
El-Hariri,Aziz,94410242,23,Systèmes d’Information et Bases de Données Relationnelles,6,15,220,2022
El-Hariri,Aziz,94410242,30,Théories des Graphes et Recherche Opérationnelle,7,23,220,2022
El-Hariri,Aziz,94410242,28,Théories des Langages et Compilation,12,2,220,2022
El-Hariri,Aziz,94410242,29,Urbanisation des Systèmes d’Information,32,12,220,2022
El-Hariri,Aziz,94410242,24,Vision Artificielle,27,16,220,2022
El-Hariri,Aziz,94410242,24,Électronique Numérique,8,24,220,2022
El-Hariri,Aziz,94410242,27,Langues et Communication I,1,17,220,2022
El-Hariri,Aziz,94410242,27,Langues et Communication I,2,19,220,2022
El-Hariri,Aziz,94410242,13,Modélisation et Programmation Objet,14,11,220,2022
El-Hariri,Aziz,94410242,13,Modélisation et Programmation Objet,15,3,220,2022
El-Hariri,Aziz,94410242,18,Technologies DotNet et JEE,34,6,220,2022
El-Hariri,Aziz,94410242,18,Technologies DotNet et JEE,35,4,220,2022
El-Moudden,Adil,33760418,31,Administration et Optimisation des BD,24,12,221,2022
El-Moudden,Adil,33760418,15,Architecture des Ordinateurs et Assembleur,13,11,221,2022
El-Moudden,Adil,33760418,30,Base de Données Relationnelle-Objet et Répartie,28,5,221,2022
El-Moudden,Adil,33760418,22,Business Intelligence,31,9,221,2022
El-Moudden,Adil,33760418,26,Intelligence Artificielle,23,9,221,2022
El-Moudden,Adil,33760418,31,Java Avancé,26,7,221,2022
El-Moudden,Adil,33760418,26,Langues et Communication II,19,19,221,2022
El-Moudden,Adil,33760418,26,Langues et Communication II,20,18,221,2022
El-Moudden,Adil,33760418,26,Langues et Communication II,21,25,221,2022
El-Moudden,Adil,33760418,22,Langues et Communication III,36,20,221,2022
El-Moudden,Adil,33760418,22,Langues et Communication III,37,17,221,2022
El-Moudden,Adil,33760418,20,Management I,3,21,221,2022
El-Moudden,Adil,33760418,21,Management II,22,26,221,2022
El-Moudden,Adil,33760418,13,Management III,38,27,221,2022
El-Moudden,Adil,33760418,23,Méthodologies et Génie Logiciel,18,4,221,2022
El-Moudden,Adil,33760418,30,Probabilités Statistiques et Calcul Stochastique,4,22,221,2022
El-Moudden,Adil,33760418,30,Programmation C Avancé et Complexité,10,6,221,2022
El-Moudden,Adil,33760418,23,Programmation des Systèmes,33,11,221,2022
El-Moudden,Adil,33760418,25,Programmation Réseaux et Sécurité Informatique,16,13,221,2022
El-Moudden,Adil,33760418,21,Programmation Web I,9,10,221,2022
El-Moudden,Adil,33760418,28,Programmation web II,25,2,221,2022
El-Moudden,Adil,33760418,27,Réseaux informatique II,17,1,221,2022
El-Moudden,Adil,33760418,26,Réseaux Informatiques I,5,8,221,2022
El-Moudden,Adil,33760418,30,Systèmes d’exploitation,11,6,221,2022
El-Moudden,Adil,33760418,24,Systèmes d’Information et Bases de Données Relationnelles,6,15,221,2022
El-Moudden,Adil,33760418,28,Théories des Graphes et Recherche Opérationnelle,7,23,221,2022
El-Moudden,Adil,33760418,27,Théories des Langages et Compilation,12,2,221,2022
El-Moudden,Adil,33760418,28,Urbanisation des Systèmes d’Information,32,12,221,2022
El-Moudden,Adil,33760418,24,Vision Artificielle,27,16,221,2022
El-Moudden,Adil,33760418,27,Électronique Numérique,8,24,221,2022
El-Moudden,Adil,33760418,31,Langues et Communication I,1,17,221,2022
El-Moudden,Adil,33760418,31,Langues et Communication I,2,19,221,2022
El-Moudden,Adil,33760418,15,Modélisation et Programmation Objet,14,11,221,2022
El-Moudden,Adil,33760418,15,Modélisation et Programmation Objet,15,3,221,2022
El-Moudden,Adil,33760418,23,Technologies DotNet et JEE,34,6,221,2022
El-Moudden,Adil,33760418,23,Technologies DotNet et JEE,35,4,221,2022
Ramdani,Rida,78341217,25,Administration et Optimisation des BD,24,12,222,2022
Ramdani,Rida,78341217,15,Architecture des Ordinateurs et Assembleur,13,11,222,2022
Ramdani,Rida,78341217,25,Base de Données Relationnelle-Objet et Répartie,28,5,222,2022
Ramdani,Rida,78341217,29,Business Intelligence,31,9,222,2022
Ramdani,Rida,78341217,18,Intelligence Artificielle,23,9,222,2022
Ramdani,Rida,78341217,27,Java Avancé,26,7,222,2022
Ramdani,Rida,78341217,29,Langues et Communication II,19,19,222,2022
Ramdani,Rida,78341217,29,Langues et Communication II,20,18,222,2022
Ramdani,Rida,78341217,29,Langues et Communication II,21,25,222,2022
Ramdani,Rida,78341217,28,Langues et Communication III,36,20,222,2022
Ramdani,Rida,78341217,28,Langues et Communication III,37,17,222,2022
Ramdani,Rida,78341217,15,Management I,3,21,222,2022
Ramdani,Rida,78341217,18,Management II,22,26,222,2022
Ramdani,Rida,78341217,10,Management III,38,27,222,2022
Ramdani,Rida,78341217,22,Méthodologies et Génie Logiciel,18,4,222,2022
Ramdani,Rida,78341217,29,Probabilités Statistiques et Calcul Stochastique,4,22,222,2022
Ramdani,Rida,78341217,30,Programmation C Avancé et Complexité,10,6,222,2022
Ramdani,Rida,78341217,11,Programmation des Systèmes,33,11,222,2022
Ramdani,Rida,78341217,25,Programmation Réseaux et Sécurité Informatique,16,13,222,2022
Ramdani,Rida,78341217,24,Programmation Web I,9,10,222,2022
Ramdani,Rida,78341217,30,Programmation web II,25,2,222,2022
Ramdani,Rida,78341217,27,Réseaux informatique II,17,1,222,2022
Ramdani,Rida,78341217,19,Réseaux Informatiques I,5,8,222,2022
Ramdani,Rida,78341217,29,Systèmes d’exploitation,11,6,222,2022
Ramdani,Rida,78341217,25,Systèmes d’Information et Bases de Données Relationnelles,6,15,222,2022
Ramdani,Rida,78341217,27,Théories des Graphes et Recherche Opérationnelle,7,23,222,2022
Ramdani,Rida,78341217,27,Théories des Langages et Compilation,12,2,222,2022
Ramdani,Rida,78341217,26,Urbanisation des Systèmes d’Information,32,12,222,2022
Ramdani,Rida,78341217,20,Vision Artificielle,27,16,222,2022
Ramdani,Rida,78341217,26,Électronique Numérique,8,24,222,2022
Ramdani,Rida,78341217,27,Langues et Communication I,1,17,222,2022
Ramdani,Rida,78341217,27,Langues et Communication I,2,19,222,2022
Ramdani,Rida,78341217,13,Modélisation et Programmation Objet,14,11,222,2022
Ramdani,Rida,78341217,13,Modélisation et Programmation Objet,15,3,222,2022
Ramdani,Rida,78341217,14,Technologies DotNet et JEE,34,6,222,2022
Ramdani,Rida,78341217,14,Technologies DotNet et JEE,35,4,222,2022
Boudiaf,Rania,44215015,30,Administration et Optimisation des BD,24,12,223,2022
Boudiaf,Rania,44215015,12,Architecture des Ordinateurs et Assembleur,13,11,223,2022
Boudiaf,Rania,44215015,25,Base de Données Relationnelle-Objet et Répartie,28,5,223,2022
Boudiaf,Rania,44215015,22,Business Intelligence,31,9,223,2022
Boudiaf,Rania,44215015,17,Intelligence Artificielle,23,9,223,2022
Boudiaf,Rania,44215015,29,Java Avancé,26,7,223,2022
Boudiaf,Rania,44215015,23,Langues et Communication II,19,19,223,2022
Boudiaf,Rania,44215015,23,Langues et Communication II,20,18,223,2022
Boudiaf,Rania,44215015,23,Langues et Communication II,21,25,223,2022
Boudiaf,Rania,44215015,17,Langues et Communication III,36,20,223,2022
Boudiaf,Rania,44215015,17,Langues et Communication III,37,17,223,2022
Boudiaf,Rania,44215015,6,Management I,3,21,223,2022
Boudiaf,Rania,44215015,9,Management II,22,26,223,2022
Boudiaf,Rania,44215015,13,Management III,38,27,223,2022
Boudiaf,Rania,44215015,13,Méthodologies et Génie Logiciel,18,4,223,2022
Boudiaf,Rania,44215015,27,Probabilités Statistiques et Calcul Stochastique,4,22,223,2022
Boudiaf,Rania,44215015,29,Programmation C Avancé et Complexité,10,6,223,2022
Boudiaf,Rania,44215015,14,Programmation des Systèmes,33,11,223,2022
Boudiaf,Rania,44215015,27,Programmation Réseaux et Sécurité Informatique,16,13,223,2022
Boudiaf,Rania,44215015,22,Programmation Web I,9,10,223,2022
Boudiaf,Rania,44215015,26,Programmation web II,25,2,223,2022
Boudiaf,Rania,44215015,19,Réseaux informatique II,17,1,223,2022
Boudiaf,Rania,44215015,16,Réseaux Informatiques I,5,8,223,2022
Boudiaf,Rania,44215015,26,Systèmes d’exploitation,11,6,223,2022
Boudiaf,Rania,44215015,18,Systèmes d’Information et Bases de Données Relationnelles,6,15,223,2022
Boudiaf,Rania,44215015,21,Théories des Graphes et Recherche Opérationnelle,7,23,223,2022
Boudiaf,Rania,44215015,27,Théories des Langages et Compilation,12,2,223,2022
Boudiaf,Rania,44215015,27,Urbanisation des Systèmes d’Information,32,12,223,2022
Boudiaf,Rania,44215015,20,Vision Artificielle,27,16,223,2022
Boudiaf,Rania,44215015,18,Électronique Numérique,8,24,223,2022
Boudiaf,Rania,44215015,28,Langues et Communication I,1,17,223,2022
Boudiaf,Rania,44215015,28,Langues et Communication I,2,19,223,2022
Boudiaf,Rania,44215015,6,Modélisation et Programmation Objet,14,11,223,2022
Boudiaf,Rania,44215015,6,Modélisation et Programmation Objet,15,3,223,2022
Boudiaf,Rania,44215015,12,Technologies DotNet et JEE,34,6,223,2022
Boudiaf,Rania,44215015,12,Technologies DotNet et JEE,35,4,223,2022
El-Fassi,Samira,87605502,31,Administration et Optimisation des BD,24,12,224,2022
El-Fassi,Samira,87605502,17,Architecture des Ordinateurs et Assembleur,13,11,224,2022
El-Fassi,Samira,87605502,31,Base de Données Relationnelle-Objet et Répartie,28,5,224,2022
El-Fassi,Samira,87605502,27,Business Intelligence,31,9,224,2022
El-Fassi,Samira,87605502,20,Intelligence Artificielle,23,9,224,2022
El-Fassi,Samira,87605502,30,Java Avancé,26,7,224,2022
El-Fassi,Samira,87605502,30,Langues et Communication II,19,19,224,2022
El-Fassi,Samira,87605502,30,Langues et Communication II,20,18,224,2022
El-Fassi,Samira,87605502,30,Langues et Communication II,21,25,224,2022
El-Fassi,Samira,87605502,28,Langues et Communication III,36,20,224,2022
El-Fassi,Samira,87605502,28,Langues et Communication III,37,17,224,2022
El-Fassi,Samira,87605502,21,Management I,3,21,224,2022
El-Fassi,Samira,87605502,19,Management II,22,26,224,2022
El-Fassi,Samira,87605502,21,Management III,38,27,224,2022
El-Fassi,Samira,87605502,22,Méthodologies et Génie Logiciel,18,4,224,2022
El-Fassi,Samira,87605502,27,Probabilités Statistiques et Calcul Stochastique,4,22,224,2022
El-Fassi,Samira,87605502,31,Programmation C Avancé et Complexité,10,6,224,2022
El-Fassi,Samira,87605502,16,Programmation des Systèmes,33,11,224,2022
El-Fassi,Samira,87605502,28,Programmation Réseaux et Sécurité Informatique,16,13,224,2022
El-Fassi,Samira,87605502,20,Programmation Web I,9,10,224,2022
El-Fassi,Samira,87605502,30,Programmation web II,25,2,224,2022
El-Fassi,Samira,87605502,30,Réseaux informatique II,17,1,224,2022
El-Fassi,Samira,87605502,20,Réseaux Informatiques I,5,8,224,2022
El-Fassi,Samira,87605502,30,Systèmes d’exploitation,11,6,224,2022
El-Fassi,Samira,87605502,27,Systèmes d’Information et Bases de Données Relationnelles,6,15,224,2022
El-Fassi,Samira,87605502,24,Théories des Graphes et Recherche Opérationnelle,7,23,224,2022
El-Fassi,Samira,87605502,30,Théories des Langages et Compilation,12,2,224,2022
El-Fassi,Samira,87605502,29,Urbanisation des Systèmes d’Information,32,12,224,2022
El-Fassi,Samira,87605502,23,Vision Artificielle,27,16,224,2022
El-Fassi,Samira,87605502,23,Électronique Numérique,8,24,224,2022
El-Fassi,Samira,87605502,29,Langues et Communication I,1,17,224,2022
El-Fassi,Samira,87605502,29,Langues et Communication I,2,19,224,2022
El-Fassi,Samira,87605502,10,Modélisation et Programmation Objet,14,11,224,2022
El-Fassi,Samira,87605502,10,Modélisation et Programmation Objet,15,3,224,2022
El-Fassi,Samira,87605502,22,Technologies DotNet et JEE,34,6,224,2022
El-Fassi,Samira,87605502,22,Technologies DotNet et JEE,35,4,224,2022
Jabari,Fatiha,83585814,28,Administration et Optimisation des BD,24,12,225,2022
Jabari,Fatiha,83585814,17,Architecture des Ordinateurs et Assembleur,13,11,225,2022
Jabari,Fatiha,83585814,32,Base de Données Relationnelle-Objet et Répartie,28,5,225,2022
Jabari,Fatiha,83585814,26,Business Intelligence,31,9,225,2022
Jabari,Fatiha,83585814,20,Intelligence Artificielle,23,9,225,2022
Jabari,Fatiha,83585814,27,Java Avancé,26,7,225,2022
Jabari,Fatiha,83585814,25,Langues et Communication II,19,19,225,2022
Jabari,Fatiha,83585814,25,Langues et Communication II,20,18,225,2022
Jabari,Fatiha,83585814,25,Langues et Communication II,21,25,225,2022
Jabari,Fatiha,83585814,21,Langues et Communication III,36,20,225,2022
Jabari,Fatiha,83585814,21,Langues et Communication III,37,17,225,2022
Jabari,Fatiha,83585814,17,Management I,3,21,225,2022
Jabari,Fatiha,83585814,16,Management II,22,26,225,2022
Jabari,Fatiha,83585814,19,Management III,38,27,225,2022
Jabari,Fatiha,83585814,22,Méthodologies et Génie Logiciel,18,4,225,2022
Jabari,Fatiha,83585814,30,Probabilités Statistiques et Calcul Stochastique,4,22,225,2022
Jabari,Fatiha,83585814,31,Programmation C Avancé et Complexité,10,6,225,2022
Jabari,Fatiha,83585814,9,Programmation des Systèmes,33,11,225,2022
Jabari,Fatiha,83585814,22,Programmation Réseaux et Sécurité Informatique,16,13,225,2022
Jabari,Fatiha,83585814,17,Programmation Web I,9,10,225,2022
Jabari,Fatiha,83585814,27,Programmation web II,25,2,225,2022
Jabari,Fatiha,83585814,20,Réseaux informatique II,17,1,225,2022
Jabari,Fatiha,83585814,19,Réseaux Informatiques I,5,8,225,2022
Jabari,Fatiha,83585814,27,Systèmes d’exploitation,11,6,225,2022
Jabari,Fatiha,83585814,21,Systèmes d’Information et Bases de Données Relationnelles,6,15,225,2022
Jabari,Fatiha,83585814,26,Théories des Graphes et Recherche Opérationnelle,7,23,225,2022
Jabari,Fatiha,83585814,30,Théories des Langages et Compilation,12,2,225,2022
Jabari,Fatiha,83585814,31,Urbanisation des Systèmes d’Information,32,12,225,2022
Jabari,Fatiha,83585814,21,Vision Artificielle,27,16,225,2022
Jabari,Fatiha,83585814,16,Électronique Numérique,8,24,225,2022
Jabari,Fatiha,83585814,25,Langues et Communication I,1,17,225,2022
Jabari,Fatiha,83585814,25,Langues et Communication I,2,19,225,2022
Jabari,Fatiha,83585814,7,Modélisation et Programmation Objet,14,11,225,2022
Jabari,Fatiha,83585814,7,Modélisation et Programmation Objet,15,3,225,2022
Jabari,Fatiha,83585814,8,Technologies DotNet et JEE,34,6,225,2022
Jabari,Fatiha,83585814,8,Technologies DotNet et JEE,35,4,225,2022
El-Mekki,Samira,28787964,29,Administration et Optimisation des BD,24,12,226,2022
El-Mekki,Samira,28787964,8,Architecture des Ordinateurs et Assembleur,13,11,226,2022
El-Mekki,Samira,28787964,30,Base de Données Relationnelle-Objet et Répartie,28,5,226,2022
El-Mekki,Samira,28787964,24,Business Intelligence,31,9,226,2022
El-Mekki,Samira,28787964,12,Intelligence Artificielle,23,9,226,2022
El-Mekki,Samira,28787964,24,Java Avancé,26,7,226,2022
El-Mekki,Samira,28787964,26,Langues et Communication II,19,19,226,2022
El-Mekki,Samira,28787964,26,Langues et Communication II,20,18,226,2022
El-Mekki,Samira,28787964,26,Langues et Communication II,21,25,226,2022
El-Mekki,Samira,28787964,19,Langues et Communication III,36,20,226,2022
El-Mekki,Samira,28787964,19,Langues et Communication III,37,17,226,2022
El-Mekki,Samira,28787964,10,Management I,3,21,226,2022
El-Mekki,Samira,28787964,13,Management II,22,26,226,2022
El-Mekki,Samira,28787964,12,Management III,38,27,226,2022
El-Mekki,Samira,28787964,17,Méthodologies et Génie Logiciel,18,4,226,2022
El-Mekki,Samira,28787964,29,Probabilités Statistiques et Calcul Stochastique,4,22,226,2022
El-Mekki,Samira,28787964,26,Programmation C Avancé et Complexité,10,6,226,2022
El-Mekki,Samira,28787964,10,Programmation des Systèmes,33,11,226,2022
El-Mekki,Samira,28787964,21,Programmation Réseaux et Sécurité Informatique,16,13,226,2022
El-Mekki,Samira,28787964,18,Programmation Web I,9,10,226,2022
El-Mekki,Samira,28787964,22,Programmation web II,25,2,226,2022
El-Mekki,Samira,28787964,19,Réseaux informatique II,17,1,226,2022
El-Mekki,Samira,28787964,18,Réseaux Informatiques I,5,8,226,2022
El-Mekki,Samira,28787964,21,Systèmes d’exploitation,11,6,226,2022
El-Mekki,Samira,28787964,22,Systèmes d’Information et Bases de Données Relationnelles,6,15,226,2022
El-Mekki,Samira,28787964,20,Théories des Graphes et Recherche Opérationnelle,7,23,226,2022
El-Mekki,Samira,28787964,28,Théories des Langages et Compilation,12,2,226,2022
El-Mekki,Samira,28787964,26,Urbanisation des Systèmes d’Information,32,12,226,2022
El-Mekki,Samira,28787964,20,Vision Artificielle,27,16,226,2022
El-Mekki,Samira,28787964,18,Électronique Numérique,8,24,226,2022
El-Mekki,Samira,28787964,27,Langues et Communication I,1,17,226,2022
El-Mekki,Samira,28787964,27,Langues et Communication I,2,19,226,2022
El-Mekki,Samira,28787964,17,Modélisation et Programmation Objet,14,11,226,2022
El-Mekki,Samira,28787964,17,Modélisation et Programmation Objet,15,3,226,2022
El-Mekki,Samira,28787964,13,Technologies DotNet et JEE,34,6,226,2022
El-Mekki,Samira,28787964,13,Technologies DotNet et JEE,35,4,226,2022
El-Bekkali,Anissa,98718806,30,Administration et Optimisation des BD,24,12,227,2022
El-Bekkali,Anissa,98718806,13,Architecture des Ordinateurs et Assembleur,13,11,227,2022
El-Bekkali,Anissa,98718806,28,Base de Données Relationnelle-Objet et Répartie,28,5,227,2022
El-Bekkali,Anissa,98718806,28,Business Intelligence,31,9,227,2022
El-Bekkali,Anissa,98718806,25,Intelligence Artificielle,23,9,227,2022
El-Bekkali,Anissa,98718806,29,Java Avancé,26,7,227,2022
El-Bekkali,Anissa,98718806,25,Langues et Communication II,19,19,227,2022
El-Bekkali,Anissa,98718806,25,Langues et Communication II,20,18,227,2022
El-Bekkali,Anissa,98718806,25,Langues et Communication II,21,25,227,2022
El-Bekkali,Anissa,98718806,24,Langues et Communication III,36,20,227,2022
El-Bekkali,Anissa,98718806,24,Langues et Communication III,37,17,227,2022
El-Bekkali,Anissa,98718806,16,Management I,3,21,227,2022
El-Bekkali,Anissa,98718806,15,Management II,22,26,227,2022
El-Bekkali,Anissa,98718806,15,Management III,38,27,227,2022
El-Bekkali,Anissa,98718806,17,Méthodologies et Génie Logiciel,18,4,227,2022
El-Bekkali,Anissa,98718806,28,Probabilités Statistiques et Calcul Stochastique,4,22,227,2022
El-Bekkali,Anissa,98718806,29,Programmation C Avancé et Complexité,10,6,227,2022
El-Bekkali,Anissa,98718806,17,Programmation des Systèmes,33,11,227,2022
El-Bekkali,Anissa,98718806,26,Programmation Réseaux et Sécurité Informatique,16,13,227,2022
El-Bekkali,Anissa,98718806,24,Programmation Web I,9,10,227,2022
El-Bekkali,Anissa,98718806,29,Programmation web II,25,2,227,2022
El-Bekkali,Anissa,98718806,28,Réseaux informatique II,17,1,227,2022
El-Bekkali,Anissa,98718806,24,Réseaux Informatiques I,5,8,227,2022
El-Bekkali,Anissa,98718806,31,Systèmes d’exploitation,11,6,227,2022
El-Bekkali,Anissa,98718806,18,Systèmes d’Information et Bases de Données Relationnelles,6,15,227,2022
El-Bekkali,Anissa,98718806,28,Théories des Graphes et Recherche Opérationnelle,7,23,227,2022
El-Bekkali,Anissa,98718806,31,Théories des Langages et Compilation,12,2,227,2022
El-Bekkali,Anissa,98718806,31,Urbanisation des Systèmes d’Information,32,12,227,2022
El-Bekkali,Anissa,98718806,23,Vision Artificielle,27,16,227,2022
El-Bekkali,Anissa,98718806,22,Électronique Numérique,8,24,227,2022
El-Bekkali,Anissa,98718806,31,Langues et Communication I,1,17,227,2022
El-Bekkali,Anissa,98718806,31,Langues et Communication I,2,19,227,2022
El-Bekkali,Anissa,98718806,17,Modélisation et Programmation Objet,14,11,227,2022
El-Bekkali,Anissa,98718806,17,Modélisation et Programmation Objet,15,3,227,2022
El-Bekkali,Anissa,98718806,15,Technologies DotNet et JEE,34,6,227,2022
El-Bekkali,Anissa,98718806,15,Technologies DotNet et JEE,35,4,227,2022
Ibrahim,Nour,77246649,24,Administration et Optimisation des BD,24,12,228,2022
Ibrahim,Nour,77246649,11,Architecture des Ordinateurs et Assembleur,13,11,228,2022
Ibrahim,Nour,77246649,25,Base de Données Relationnelle-Objet et Répartie,28,5,228,2022
Ibrahim,Nour,77246649,25,Business Intelligence,31,9,228,2022
Ibrahim,Nour,77246649,22,Intelligence Artificielle,23,9,228,2022
Ibrahim,Nour,77246649,27,Java Avancé,26,7,228,2022
Ibrahim,Nour,77246649,25,Langues et Communication II,19,19,228,2022
Ibrahim,Nour,77246649,25,Langues et Communication II,20,18,228,2022
Ibrahim,Nour,77246649,25,Langues et Communication II,21,25,228,2022
Ibrahim,Nour,77246649,13,Langues et Communication III,36,20,228,2022
Ibrahim,Nour,77246649,13,Langues et Communication III,37,17,228,2022
Ibrahim,Nour,77246649,7,Management I,3,21,228,2022
Ibrahim,Nour,77246649,8,Management II,22,26,228,2022
Ibrahim,Nour,77246649,13,Management III,38,27,228,2022
Ibrahim,Nour,77246649,12,Méthodologies et Génie Logiciel,18,4,228,2022
Ibrahim,Nour,77246649,31,Probabilités Statistiques et Calcul Stochastique,4,22,228,2022
Ibrahim,Nour,77246649,29,Programmation C Avancé et Complexité,10,6,228,2022
Ibrahim,Nour,77246649,11,Programmation des Systèmes,33,11,228,2022
Ibrahim,Nour,77246649,18,Programmation Réseaux et Sécurité Informatique,16,13,228,2022
Ibrahim,Nour,77246649,12,Programmation Web I,9,10,228,2022
Ibrahim,Nour,77246649,27,Programmation web II,25,2,228,2022
Ibrahim,Nour,77246649,25,Réseaux informatique II,17,1,228,2022
Ibrahim,Nour,77246649,22,Réseaux Informatiques I,5,8,228,2022
Ibrahim,Nour,77246649,28,Systèmes d’exploitation,11,6,228,2022
Ibrahim,Nour,77246649,25,Systèmes d’Information et Bases de Données Relationnelles,6,15,228,2022
